135309,4,12.081903,1
135315,4,11.912208,1
135320,4,12.168377,1
135326,4,11.900564,1
135331,4,11.413702,1
135336,4,10.896646,1
135342,4,10.479727,1
135347,4,9.921095,1
135353,4,9.658264,1
135358,4,9.123475,1
135364,4,8.917354,1
135369,4,8.549363,1
135375,4,7.743548,1
135380,4,6.793364,1
135386,4,6.093241,1
135391,4,5.655610,1
135396,4,4.831971,1
135402,4,3.813458,1
135407,4,3.008663,1
135412,4,2.456427,1
135418,4,2.204605,1
135424,4,1.653775,1
135429,4,0.760215,1
135434,4,0.353558,1
135440,4,0.277725,0
135445,4,0.281048,0
135451,4,0.277849,0
135456,4,0.277136,0
135462,4,0.266686,0
135467,4,0.262162,0
135472,4,0.259304,0
135478,4,0.255004,0
135484,4,0.262115,0
135489,4,0.270319,0
135495,4,0.266143,0
135500,4,0.257908,0
135506,4,0.261074,0
135511,4,0.256229,0
135517,4,0.252407,0
135523,4,0.248030,0
135528,4,0.245776,0
135534,4,0.239794,0
135539,4,0.246154,0
135545,4,0.254242,0
135551,4,0.251258,0
135567,4,2.340083,1
135572,4,2.804967,1
135578,4,3.342806,1
135584,4,3.545346,1
135589,4,3.746973,1
135595,4,4.648897,1
135601,4,5.396761,1
135606,4,5.845248,1
135612,4,6.451037,1
135617,4,6.705818,1
135623,4,7.093513,1
135628,4,8.060536,1
135634,4,9.147627,1
135640,4,9.424339,1
135645,4,10.427277,1
135650,4,11.639542,1
135656,4,12.710078,1
135661,4,13.378345,1
135667,4,13.286934,1
135672,4,13.518019,1
135678,4,13.179169,1
135683,4,13.891068,1
135689,4,13.597919,1
135694,4,13.765442,1
135700,4,14.703860,1
135705,4,14.146914,1
135711,4,14.389898,1
135716,4,14.929579,1
135722,4,14.671880,1
135727,4,15.129713,1
135733,4,15.906546,1
135738,4,15.708841,1
135743,4,15.323021,1
135749,4,15.488562,1
135754,4,14.913666,1
135760,4,13.902204,1
135765,4,13.364084,1
135771,4,13.029406,1
135776,4,12.695435,1
135782,4,12.729410,1
135787,4,12.675593,1
135793,4,12.252092,1
135798,4,12.263301,1
135804,4,12.214383,1
135809,4,12.080331,1
135815,4,12.440493,1
135820,4,12.226128,1
135826,4,12.199175,1
135831,4,12.987073,1
135836,4,13.242476,1
135842,4,13.185732,1
135848,4,13.074392,1
135854,4,13.032248,1
135859,4,13.702147,1
135865,4,13.895480,1
135871,4,14.262484,1
135876,4,14.566870,1
135882,4,14.437938,1
135887,4,14.443112,1
135893,4,13.993866,1
135898,4,14.270586,1
135903,4,13.727922,1
135909,4,14.088367,1
